???q?N??,???q?W??,"???~???J","???~????","???~???Q?]???l?^","?????{?P?f?]?l?^?q","?w???{?P?f?]?l?^?q","???~???Q?]???l?^?b?B","???~?O??","???L???q?ζO?l?b?B","???~?Q?q?]?l???^","???~?~???J?Τ??X","?|?e?b?Q?]?b?l?^","?ұo?|?O?Ρ]?Q?q?^","?~?????~???쥻?��b?Q?]?b?l?^","???~?????l?q","?X?֫e?D?ݦ@?P???????v?l?q","???��b?Q?]?b?l?^","???L???X?l?q?]?b?B?^","?X?֫e?D?ݦ@?P???????v???X?l?q?b?B","???��??X?l?q?`?B","?b?Q?]?b?l?^?k?ݩ??��??q?~?D","?b?Q?]?b?l?^?k?ݩ??@?P?????U?e???v?q","?b?Q?]?b?l?^?k?ݩ??D?????v?q","???X?l?q?`?B?k?ݩ??��??q?~?D","???X?l?q?`?B?k?ݩ??@?P?????U?e???v?q","???X?l?q?`?B?k?ݩ??D?????v?q","?򥻨C?Ѭվl?]???^",
"1525","???Ӥu?~",527841.00,479062.00,48779.00,--,--,48779.00,43352.00,--,5427.00,135147.00,140574.00,26492.00,114082.00,--,--,114082.00,98369.00,--,212451.00,114082.00,--,--,212451.00,--,--,1.65,
"1526","?鹣",350198.00,279937.00,70261.00,--,--,70261.00,49022.00,--,21239.00,-268.00,20971.00,1791.00,19180.00,--,--,19180.00,1662.00,--,20842.00,19180.00,--,0.00,20842.00,--,0.00,0.38,
"1527","?p??",1257962.00,942272.00,315690.00,--,--,315690.00,145640.00,--,170050.00,255143.00,425193.00,72283.00,352910.00,--,--,352910.00,-56214.00,--,296696.00,352910.00,--,0.00,296696.00,--,0.00,2.30,
"1528","???w",1859051.00,1401733.00,457318.00,--,--,457318.00,406098.00,--,51220.00,41398.00,92618.00,17115.00,75503.00,--,--,75503.00,39843.00,--,115346.00,75160.00,--,343.00,115003.00,--,343.00,0.51,
"1529","?֤h",51783.00,44436.00,7347.00,--,--,7347.00,17396.00,--,-10049.00,1584.00,-8465.00,0.00,-8465.00,--,--,-8465.00,--,--,-8465.00,-8465.00,--,0.00,-8465.00,--,0.00,-0.03,
"1530","?ȴQ???q",1453588.00,1155487.00,298101.00,1570.00,--,296531.00,193379.00,--,103152.00,56802.00,159954.00,38586.00,121368.00,--,--,121368.00,32358.00,--,153726.00,121368.00,--,0.00,153726.00,--,0.00,1.32,
"1531","???L??",1674422.00,1277658.00,396764.00,--,--,396764.00,212194.00,--,184570.00,101732.00,286302.00,104112.00,182190.00,--,--,182190.00,113476.00,--,295666.00,178378.00,--,3812.00,273126.00,--,22540.00,0.92,
"1532","?Ԭ?",7181704.00,5526582.00,1655122.00,--,--,1655122.00,814559.00,3610.00,844173.00,24531.00,868704.00,94763.00,773941.00,--,--,773941.00,450687.00,--,1224628.00,430459.00,--,343482.00,678438.00,--,546190.00,1.12,
"1533","?????q",1075848.00,703941.00,371907.00,--,--,371907.00,306784.00,--,65123.00,43511.00,108634.00,32744.00,75890.00,--,--,75890.00,24481.00,--,100371.00,75878.00,--,12.00,100358.00,--,13.00,0.80,
"1535","???t",5134884.00,4614973.00,519911.00,--,--,519911.00,225341.00,--,294570.00,98039.00,392609.00,71762.00,320847.00,--,--,320847.00,4.00,--,320851.00,320847.00,--,0.00,320851.00,--,0.00,2.72,
"1536","?M?j?u?~",1725876.00,1294152.00,431724.00,--,--,431724.00,233931.00,--,197793.00,15891.00,213684.00,29929.00,183755.00,--,--,183755.00,20503.00,--,204258.00,180808.00,--,2947.00,201304.00,--,2954.00,1.13,
"1537","?s?????q",2666925.00,2104564.00,562361.00,--,--,562361.00,191951.00,--,370410.00,33555.00,403965.00,88116.00,315849.00,--,--,315849.00,58115.00,--,373964.00,313875.00,--,1974.00,370236.00,--,3728.00,3.85,
"1538","???p?s",367435.00,317737.00,49698.00,--,--,49698.00,164251.00,--,-114553.00,-24422.00,-138975.00,-4734.00,-134241.00,--,--,-134241.00,23108.00,--,-111133.00,-134241.00,--,--,-111133.00,--,--,-0.82,
"1539","???x????",905501.00,800857.00,104644.00,--,--,104644.00,58050.00,--,46594.00,25762.00,72356.00,11739.00,60617.00,--,--,60617.00,63.00,--,60680.00,60617.00,--,--,60680.00,--,--,0.93,
"1540","???־???",467839.00,373243.00,94596.00,--,--,94596.00,50303.00,--,44293.00,29787.00,74080.00,9934.00,64146.00,--,--,64146.00,--,--,64146.00,64146.00,--,--,64146.00,--,--,0.81,
"1541","????",879524.00,735346.00,144178.00,--,--,144178.00,133933.00,--,10245.00,13265.00,23510.00,8361.00,15149.00,--,--,15149.00,1365.00,--,16514.00,15149.00,--,--,16514.00,--,--,0.19,
"1558","????",2433302.00,1846051.00,587251.00,--,--,587251.00,217381.00,--,369870.00,52860.00,422730.00,91193.00,331537.00,--,--,331537.00,34614.00,--,366151.00,328135.00,--,3402.00,362749.00,--,3402.00,6.05,
"1560","????",1994707.00,1436541.00,558166.00,--,--,558166.00,233858.00,--,324308.00,-23625.00,300683.00,52587.00,248096.00,--,--,248096.00,402.00,--,248498.00,--,--,--,--,--,--,1.76,
"1568","?ܦ?",852964.00,736245.00,116719.00,--,--,116719.00,88173.00,4912.00,33458.00,2378.00,35836.00,6239.00,29597.00,-8117.00,--,21480.00,17270.00,--,38750.00,26178.00,--,-4698.00,38946.00,--,-196.00,0.29,
"1582","?H?A",4370854.00,3415601.00,955253.00,--,--,955253.00,484416.00,--,470837.00,-10784.00,460053.00,167328.00,292725.00,--,--,292725.00,231666.00,--,524391.00,292725.00,--,0.00,524391.00,--,0.00,2.00,
"1583","?{??",2831821.00,2119624.00,712197.00,--,--,712197.00,453998.00,--,258199.00,93338.00,351537.00,92706.00,258831.00,--,--,258831.00,70182.00,--,329013.00,188691.00,--,70140.00,239630.00,--,89383.00,1.96,
"1589","F-?ëa",2584047.00,1910611.00,673436.00,--,--,673436.00,372106.00,--,301330.00,-26757.00,274573.00,66160.00,208413.00,--,--,208413.00,268948.00,--,477361.00,208413.00,--,0.00,477361.00,--,0.00,2.07,
"1590","F-?ȼw",3497102.00,1588222.00,1908880.00,--,--,1908880.00,870726.00,--,1038154.00,65326.00,1103480.00,296767.00,806713.00,--,--,806713.00,233141.00,--,1039854.00,803882.00,--,2831.00,1037612.00,--,2242.00,5.01,
"1603","?عq",1302266.00,1123014.00,179252.00,--,--,179252.00,76633.00,9577.00,112196.00,-13903.00,98293.00,11169.00,87124.00,--,--,87124.00,3576.00,--,90700.00,87124.00,--,0.00,90700.00,--,0.00,0.31,
"1604","?n?_",6097553.00,4787164.00,1310389.00,--,--,1310389.00,1192653.00,--,117736.00,186828.00,304564.00,-698.00,305262.00,--,--,305262.00,171693.00,--,476955.00,301054.00,--,4208.00,472747.00,--,4208.00,0.56,
"1605","?طs",72911325.00,70989550.00,1921775.00,--,--,1921775.00,2390644.00,--,-468869.00,1447365.00,978496.00,406753.00,571743.00,--,--,571743.00,5628782.00,--,6200525.00,362854.00,--,208889.00,5145181.00,--,1055344.00,0.10,
"1608","?غa",5596901.00,5638521.00,-41620.00,--,--,-41620.00,101439.00,--,-143059.00,866.00,-142193.00,-21740.00,-120453.00,--,--,-120453.00,238841.00,--,118388.00,-86567.00,--,-33886.00,151714.00,--,-33326.00,-0.20,
"1609","?j?ȹq?u",8423965.00,8136946.00,287019.00,--,--,287019.00,428948.00,--,-141929.00,1004.00,-140925.00,-9947.00,-130978.00,--,--,-130978.00,68712.00,--,-62266.00,-89061.00,--,-41917.00,-25255.00,--,-37011.00,-0.16,
"1611","???q",1838598.00,1486070.00,352528.00,1209.00,--,351319.00,306439.00,--,44880.00,-20913.00,23967.00,19966.00,4001.00,--,--,4001.00,19300.00,--,23301.00,7063.00,--,-3062.00,26363.00,--,-3062.00,0.02,
"1612","????",2027760.00,1996948.00,30812.00,--,--,30812.00,102768.00,--,-71956.00,74583.00,2627.00,-2631.00,5258.00,--,--,5258.00,-25999.00,--,-20741.00,8240.00,--,-2982.00,-17759.00,--,-2982.00,0.03,
"1613","?x?@",21811707.00,21449689.00,362018.00,--,--,362018.00,289598.00,--,72420.00,-215208.00,-142788.00,35558.00,-178346.00,--,--,-178346.00,42245.00,--,-136101.00,-175020.00,--,-3326.00,-147505.00,--,11404.00,-0.77,
"1614","?T?v?q",2709936.00,2281390.00,428546.00,--,--,428546.00,361677.00,--,66869.00,32451.00,99320.00,10970.00,88350.00,0.00,--,88350.00,4368.00,--,92718.00,86463.00,--,1887.00,90831.00,--,1887.00,0.28,
"1615","?j?s",1454879.00,1388710.00,66169.00,--,--,66169.00,53368.00,--,12801.00,5335.00,18136.00,6293.00,11843.00,--,--,11843.00,2472.00,--,14315.00,11843.00,--,--,14315.00,--,--,0.11,
"1616","????",1616584.00,1591047.00,25537.00,--,--,25537.00,93249.00,--,-67712.00,68936.00,1224.00,-23102.00,24326.00,--,--,24326.00,20648.00,--,44974.00,24326.00,--,--,44974.00,--,--,0.13,
"1617","?a?P?q?u",1886520.00,1777541.00,108979.00,--,--,108979.00,110098.00,--,-1119.00,11910.00,10791.00,3138.00,7653.00,--,--,7653.00,29912.00,--,37565.00,7723.00,--,-70.00,37631.00,--,-66.00,0.05,
"1618","?X?����q",1210348.00,1195307.00,15041.00,--,--,15041.00,59654.00,--,-44613.00,21378.00,-23235.00,7458.00,-30693.00,--,--,-30693.00,-152961.00,--,-183654.00,-30693.00,--,--,-183654.00,--,--,-0.13,
"1626","F-????",7723590.00,6220065.00,1503525.00,7685.00,10584.00,1506424.00,1100736.00,0.00,405688.00,184054.00,589742.00,74030.00,515712.00,--,--,515712.00,171873.00,--,687585.00,515712.00,0.00,--,687585.00,--,--,4.40,
"1701","????",2551810.00,1800474.00,751336.00,--,--,751336.00,648194.00,--,103142.00,55949.00,159091.00,20277.00,138814.00,--,--,138814.00,32065.00,--,170879.00,137872.00,--,942.00,169937.00,--,942.00,0.46,
"1702","?n???Ƥu",6331512.00,4297184.00,2034328.00,--,--,2034328.00,1431650.00,--,602678.00,-7162.00,595516.00,220295.00,375221.00,--,--,375221.00,159803.00,--,535024.00,356702.00,--,18519.00,509314.00,--,25710.00,1.44,
"1704","?a??",25262747.00,23742047.00,1520700.00,--,--,1520700.00,1275232.00,--,245468.00,-27483.00,217985.00,543260.00,-325275.00,--,--,-325275.00,488085.00,--,162810.00,389327.00,--,-714602.00,878107.00,--,-715297.00,0.46,
"1707","??????",2746876.00,335066.00,2411810.00,--,--,2411810.00,1854409.00,--,557401.00,52936.00,610337.00,103934.00,506403.00,--,--,506403.00,-3266.00,--,503137.00,374122.00,--,132281.00,370856.00,--,132281.00,2.87,
"1708","?F?P",2022822.00,1579588.00,443234.00,--,--,443234.00,231023.00,--,212211.00,95648.00,307859.00,73707.00,234152.00,--,--,234152.00,14144.00,--,248296.00,231051.00,--,3101.00,245195.00,--,3101.00,1.39,
"1709","?M?q?Ƥu",6128221.00,5541905.00,586316.00,--,--,586316.00,362850.00,--,223466.00,35330.00,258796.00,80582.00,178214.00,--,--,178214.00,10320.00,--,188534.00,179079.00,--,-865.00,189399.00,--,-865.00,0.42,
"1710","?F?p",7166385.00,6281586.00,884799.00,--,--,884799.00,293885.00,--,590914.00,-127525.00,463389.00,85302.00,378087.00,--,--,378087.00,279965.00,--,658052.00,378087.00,--,--,658052.00,--,--,0.43,
"1711","?å??ƾ?",4252980.00,3263172.00,989808.00,--,--,989808.00,698480.00,--,291328.00,14790.00,306118.00,67109.00,239009.00,--,--,239009.00,102233.00,--,341242.00,244689.00,--,-5680.00,330134.00,--,11108.00,0.52,
"1712","???A",7548584.00,5658946.00,1889638.00,--,--,1889638.00,1612371.00,--,277267.00,-7036.00,270231.00,62436.00,207795.00,--,--,207795.00,13625.00,--,221420.00,208896.00,--,-1101.00,222521.00,--,-1101.00,0.63,
"1713","????",327948.00,280267.00,47681.00,--,--,47681.00,28499.00,--,19182.00,17787.00,36969.00,3945.00,33024.00,--,--,33024.00,-84.00,--,32940.00,--,--,--,--,--,--,0.22,
"1714","?M???ƾ?",24608661.00,23405040.00,1203621.00,--,--,1203621.00,870562.00,--,333059.00,-64592.00,268467.00,73780.00,194687.00,--,--,194687.00,549806.00,--,744493.00,236856.00,--,-42169.00,561552.00,--,182941.00,0.28,
"1715","?U?w?ƾ?",5161341.00,4420540.00,740801.00,--,--,740801.00,440523.00,--,300278.00,29908.00,330186.00,51623.00,278563.00,--,--,278563.00,162613.00,--,441176.00,257417.00,0.00,21146.00,424067.00,0.00,17109.00,0.84,
"1717","????????",17833018.00,14814175.00,3018843.00,--,--,3018843.00,2166442.00,--,852401.00,182671.00,1035072.00,273113.00,761959.00,--,--,761959.00,742642.00,--,1504601.00,767263.00,--,-5304.00,1509995.00,--,-5394.00,0.77,
"1720","?͹F?ƾ?",1541139.00,869224.00,671915.00,--,--,671915.00,486358.00,--,185557.00,68266.00,253823.00,41174.00,212649.00,-206.00,--,212443.00,65635.00,--,278078.00,208506.00,--,3937.00,274141.00,--,3937.00,1.24,
"1721","?T??",861378.00,784546.00,76832.00,--,--,76832.00,81980.00,--,-5148.00,12509.00,7361.00,0.00,7361.00,--,--,7361.00,3076.00,--,10437.00,7361.00,--,--,10437.00,--,--,0.09,
"1722","?x??",9157631.00,7077431.00,2080200.00,--,--,2080200.00,712965.00,--,1367235.00,1194882.00,2562117.00,280763.00,2281354.00,--,--,2281354.00,230365.00,--,2511719.00,2281354.00,--,--,2511719.00,--,--,2.33,
"1723","????",4478380.00,3100026.00,1378354.00,--,--,1378354.00,180734.00,--,1197620.00,85145.00,1282765.00,184040.00,1098725.00,--,--,1098725.00,-46712.00,--,1052013.00,1096032.00,--,2693.00,1050016.00,--,1997.00,4.76,
"1724","?x?v",954080.00,756279.00,197801.00,--,--,197801.00,106486.00,4743.00,96058.00,42574.00,138632.00,23227.00,115405.00,--,--,115405.00,-2169.00,--,113236.00,115330.00,--,75.00,113161.00,--,75.00,0.90,
"1725","????",4842588.00,4684755.00,157833.00,--,--,157833.00,104242.00,--,53591.00,-84.00,53507.00,9958.00,43549.00,--,--,43549.00,83657.00,--,127206.00,43549.00,--,0.00,127206.00,--,0.00,0.24,
"1726","?ðO?y??",4000645.00,2968439.00,1032206.00,0.00,0.00,1032206.00,476471.00,3395.00,559130.00,89402.00,648532.00,146375.00,502157.00,0.00,--,502157.00,111014.00,--,613171.00,507762.00,--,-5605.00,618808.00,--,-5637.00,3.13,
"1727","???ؤƾ?",1036105.00,882055.00,154050.00,0.00,0.00,154050.00,95843.00,--,58207.00,-5695.00,52512.00,9320.00,43192.00,--,--,43192.00,1091.00,--,44283.00,43617.00,--,-425.00,44472.00,--,-189.00,0.47,
"1729","???????~",495249.00,386771.00,108478.00,--,--,108478.00,442466.00,--,-333988.00,10288.00,-323700.00,7978.00,-331678.00,--,--,-331678.00,41618.00,--,-290060.00,-310588.00,--,-21090.00,-268928.00,--,-21132.00,-1.68,
"1730","???P?l",718709.00,398153.00,320556.00,--,--,320556.00,274208.00,--,46348.00,8918.00,55266.00,14130.00,41136.00,--,--,41136.00,19858.00,--,60994.00,41136.00,0.00,--,60994.00,0.00,--,0.77,
"1731","???^??",950916.00,674150.00,276766.00,0.00,0.00,276766.00,250442.00,-465.00,25859.00,2478.00,28337.00,-391.00,28728.00,0.00,--,28728.00,292.00,--,29020.00,28728.00,--,--,29020.00,--,--,0.22,
"1732","???_",304434.00,185588.00,118846.00,--,--,118846.00,119384.00,--,-538.00,921.00,383.00,953.00,-570.00,--,--,-570.00,1480.00,--,910.00,-570.00,--,--,910.00,--,--,-0.01,
"1733","????",1020534.00,679547.00,340987.00,--,--,340987.00,108665.00,--,232322.00,89411.00,321733.00,32803.00,288930.00,--,--,288930.00,-319.00,--,288611.00,289150.00,--,-220.00,288783.00,--,-172.00,2.93,
"1734","?????ī~",1109101.00,711091.00,398010.00,--,--,398010.00,363278.00,--,34732.00,202147.00,236879.00,25258.00,211621.00,--,--,211621.00,22378.00,--,233999.00,178996.00,--,32625.00,196255.00,--,37744.00,1.20,
"1735","???Ӥ?",2256350.00,2009538.00,246812.00,--,--,246812.00,212553.00,--,34259.00,6936.00,41195.00,17430.00,23765.00,--,--,23765.00,12999.00,--,36764.00,34022.00,--,-10257.00,41257.00,--,-4493.00,0.35,
"1736","???s???d",6241580.00,3503046.00,2738534.00,--,--,2738534.00,2790714.00,--,-52180.00,18536.00,-33644.00,38058.00,-71702.00,--,--,-71702.00,205319.00,--,133617.00,-67512.00,--,-4190.00,137807.00,--,-4190.00,-0.34,
"1737","?O?Q",1175745.00,758998.00,416747.00,--,--,416747.00,364159.00,-2398.00,50190.00,12512.00,62702.00,10538.00,52164.00,--,--,52164.00,-5012.00,--,47152.00,52164.00,--,--,47152.00,--,--,0.19,
"1762","???ƦX??",570117.00,344305.00,225812.00,--,--,225812.00,138858.00,--,86954.00,14601.00,101555.00,14382.00,87173.00,--,--,87173.00,-3741.00,--,83432.00,87131.00,--,42.00,83383.00,--,49.00,1.12,
"1773","?Ӥ@?Ƥu",3216932.00,2686090.00,530842.00,--,--,530842.00,261195.00,--,269647.00,62735.00,332382.00,60796.00,271586.00,--,--,271586.00,12442.00,--,284028.00,271586.00,--,0.00,284028.00,--,0.00,2.03,
"1783","?M?d?ͧ?",113896.00,62388.00,51508.00,--,--,51508.00,54620.00,--,-3112.00,3731.00,619.00,467.00,152.00,0.00,--,152.00,145.00,--,297.00,152.00,--,0.00,297.00,--,0.00,0.00,
"1786","?짰",95113.00,43684.00,51429.00,--,--,51429.00,38555.00,--,12874.00,1591.00,14465.00,-1736.00,16201.00,--,--,16201.00,--,--,16201.00,16201.00,--,--,16201.00,--,--,0.41,
"1789","?x?W????",2524137.00,1145033.00,1379104.00,--,--,1379104.00,533930.00,--,845174.00,30260.00,875434.00,119192.00,756242.00,--,--,756242.00,63863.00,--,820105.00,756198.00,--,44.00,820061.00,--,44.00,1.16,
"1802","?x??",16323058.00,15473617.00,849441.00,--,--,849441.00,2255587.00,2564.00,-1403582.00,-521562.00,-1925144.00,-20747.00,-1904397.00,--,--,-1904397.00,2197846.00,--,293449.00,-1750544.00,--,-153853.00,245927.00,--,47522.00,-0.74,
"1805","?_?t",101458.00,76658.00,24800.00,--,--,24800.00,48557.00,--,-23757.00,1632.00,-22125.00,986.00,-23111.00,--,--,-23111.00,0.00,--,-23111.00,-23111.00,--,0.00,-23111.00,--,0.00,-0.31,
"1806","?a?x",3241561.00,2259188.00,982373.00,--,--,982373.00,834590.00,--,147783.00,-57310.00,90473.00,27440.00,63033.00,--,--,63033.00,253975.00,--,317008.00,64665.00,--,-1632.00,318640.00,--,-1632.00,0.15,
"1808","?���",166062.00,60901.00,105161.00,--,--,105161.00,93186.00,--,11975.00,-5065.00,6910.00,13496.00,-6586.00,--,--,-6586.00,--,--,-6586.00,--,--,--,--,--,--,-0.05,
"1809","???V",1639255.00,1344258.00,294997.00,0.00,0.00,294997.00,264074.00,11904.00,42827.00,10932.00,53759.00,16735.00,37024.00,--,--,37024.00,119493.00,--,156517.00,48549.00,--,-11525.00,126909.00,--,29608.00,0.26,
"1810","?M??",2699523.00,2033562.00,665961.00,--,--,665961.00,703652.00,--,-37691.00,65473.00,27782.00,-1065.00,28847.00,--,--,28847.00,-2590.00,--,26257.00,32796.00,--,-3949.00,30166.00,--,-3909.00,0.09,
"1817","?ͼ??ïD",776812.00,548440.00,228372.00,--,--,228372.00,135886.00,3.00,92489.00,1161.00,93650.00,19212.00,74438.00,--,--,74438.00,7830.00,--,82268.00,74438.00,--,--,82268.00,--,--,1.15,
"1902","?x??",3417092.00,3065032.00,352060.00,--,--,352060.00,313798.00,--,38262.00,48008.00,86270.00,32193.00,54077.00,--,--,54077.00,31017.00,--,85094.00,45982.00,--,8095.00,67836.00,--,17258.00,0.11,
"1903","?h??",1081854.00,999346.00,82508.00,--,--,82508.00,138853.00,--,-56345.00,3974.00,-52371.00,-1.00,-52370.00,--,--,-52370.00,-34519.00,--,-86889.00,-52370.00,--,--,-86889.00,--,--,-0.20,
"1904","????",20750519.00,17251499.00,3499020.00,--,--,3499020.00,2581541.00,--,917479.00,-38838.00,878641.00,228693.00,649948.00,--,--,649948.00,460019.00,--,1109967.00,666145.00,--,-16197.00,923688.00,--,186279.00,0.62,
"1905","?د?",9790723.00,9337933.00,452790.00,--,--,452790.00,739099.00,34278.00,-252031.00,39742.00,-212289.00,-620.00,-211669.00,0.00,--,-211669.00,418850.00,--,207181.00,-227556.00,--,15887.00,72868.00,--,134313.00,-0.18,
"1906","?_??",305202.00,262066.00,43136.00,--,--,43136.00,44235.00,--,-1099.00,28237.00,27138.00,0.00,27138.00,--,--,27138.00,284684.00,--,311822.00,22935.00,--,4203.00,284602.00,--,27220.00,0.16,
"1907","???׾l",27679240.00,23698261.00,3980979.00,--,--,3980979.00,3810612.00,34278.00,204645.00,173397.00,378042.00,231906.00,146136.00,--,--,146136.00,2537717.00,--,2683853.00,66407.00,--,79729.00,2353770.00,--,330083.00,0.04,
"1909","?a??",10679768.00,9029855.00,1649913.00,--,--,1649913.00,953579.00,--,696334.00,-24365.00,671969.00,183284.00,488685.00,--,--,488685.00,783564.00,--,1272249.00,439531.00,--,49154.00,1097472.00,--,174777.00,0.64,
"2002","????",173155802.00,154138816.00,19016986.00,--,15618.00,19032604.00,6524407.00,--,12508197.00,-297894.00,12210303.00,1975106.00,10235197.00,--,--,10235197.00,1835980.00,--,12071177.00,8678353.00,--,1556844.00,10169676.00,--,1901501.00,0.57,
"2006","?F?M???K",17841999.00,16035625.00,1806374.00,--,--,1806374.00,759995.00,--,1046379.00,153633.00,1200012.00,193875.00,1006137.00,--,--,1006137.00,136001.00,--,1142138.00,1017102.00,--,-10965.00,1152079.00,--,-9941.00,1.02,
"2007","?M?????q",3212705.00,3409262.00,-196557.00,--,--,-196557.00,119162.00,--,-315719.00,-103068.00,-418787.00,8856.00,-427643.00,--,--,-427643.00,1263.00,--,-426380.00,-427643.00,--,0.00,-426380.00,--,0.00,-0.68,
"2008","??????",585124.00,743662.00,-158538.00,--,--,-158538.00,60116.00,--,-218654.00,5852434.00,5633780.00,73175.00,5560605.00,--,--,5560605.00,36934.00,--,5597539.00,--,--,--,--,--,--,13.12,
"2009","?Ĥ@????",1870335.00,1918886.00,-48551.00,--,--,-48551.00,34067.00,--,-82618.00,16555.00,-66063.00,-13654.00,-52409.00,--,--,-52409.00,-207567.00,--,-259976.00,--,--,--,--,--,--,-0.15,
"2010","?K?????K",9725933.00,9286845.00,439088.00,--,--,439088.00,434774.00,--,4314.00,208924.00,213238.00,39234.00,174004.00,--,--,174004.00,189954.00,--,363958.00,175211.00,--,-1207.00,354457.00,--,9501.00,0.27,
"2012","?K?B",4129165.00,3469727.00,659438.00,0.00,0.00,659438.00,540330.00,--,119108.00,54295.00,173403.00,60217.00,113186.00,--,--,113186.00,132419.00,--,245605.00,68525.00,--,44661.00,186569.00,--,59036.00,0.26,
"2013","?????c",9988433.00,9590045.00,398388.00,--,--,398388.00,201337.00,--,197051.00,65551.00,262602.00,25884.00,236718.00,--,--,236718.00,3621.00,--,240339.00,236718.00,--,--,240339.00,--,--,1.23,
"2014","???E",20462544.00,19639382.00,823162.00,--,--,823162.00,669487.00,--,153675.00,-79099.00,74576.00,4166.00,70410.00,--,--,70410.00,-414817.00,--,-344407.00,70410.00,--,--,-344407.00,--,--,0.05,
"2015","?׿????K",14895659.00,13799477.00,1096182.00,--,--,1096182.00,332937.00,--,763245.00,51705.00,814950.00,131653.00,683297.00,--,--,683297.00,8238.00,--,691535.00,683297.00,--,--,691535.00,--,--,1.17,
"2017","?x?п?",3039038.00,2892170.00,146868.00,--,--,146868.00,187307.00,--,-40439.00,-11789.00,-52228.00,14353.00,-66581.00,--,--,-66581.00,-11558.00,--,-78139.00,-108323.00,--,41742.00,-119881.00,--,41742.00,-0.28,
"2020","???ȿ???",2508467.00,2220617.00,287850.00,--,--,287850.00,141909.00,--,145941.00,7907.00,153848.00,31170.00,122678.00,--,--,122678.00,33054.00,--,155732.00,118203.00,--,4475.00,144946.00,--,10786.00,0.45,
"2022","?E??",5521815.00,5283739.00,238076.00,--,--,238076.00,292368.00,--,-54292.00,-75975.00,-130267.00,-174794.00,44527.00,--,--,44527.00,91518.00,--,136045.00,31897.00,--,12630.00,86805.00,--,49240.00,0.06,
"2023","?M??",27256431.00,25471486.00,1784945.00,--,--,1784945.00,1195743.00,--,589202.00,-249126.00,340076.00,48615.00,291461.00,--,--,291461.00,105262.00,--,396723.00,501340.00,--,-209879.00,427142.00,--,-30419.00,0.31,
"2024","???p?u?~",979907.00,872121.00,107786.00,--,--,107786.00,60840.00,--,46946.00,-14713.00,32233.00,0.00,32233.00,0.00,--,32233.00,12586.00,--,44819.00,34334.00,0.00,-2101.00,43010.00,--,1809.00,0.31,
"2025","?d??",1945962.00,2092317.00,-146355.00,--,--,-146355.00,42264.00,--,-188619.00,-23593.00,-212212.00,0.00,-212212.00,--,--,-212212.00,17023.00,--,-195189.00,-212212.00,--,0.00,-195189.00,--,0.00,-0.75,
"2027","?j????",18953933.00,16889406.00,2064527.00,--,--,2064527.00,1895424.00,--,169103.00,63763.00,232866.00,174683.00,58183.00,--,--,58183.00,261206.00,--,319389.00,27485.00,--,30698.00,260404.00,--,58985.00,0.04,
"2028","?­P???K",5298683.00,5264550.00,34133.00,--,--,34133.00,130888.00,--,-96755.00,-51399.00,-148154.00,0.00,-148154.00,--,--,-148154.00,--,--,-148154.00,--,--,--,--,--,--,-0.56,
"2029","???l",7231555.00,6405618.00,825937.00,--,--,825937.00,392364.00,--,433573.00,-10038.00,423535.00,79068.00,344467.00,--,--,344467.00,49398.00,--,393865.00,343850.00,--,617.00,390903.00,--,2962.00,1.07,
"2030","????",6684485.00,6188543.00,495942.00,--,--,495942.00,396673.00,--,99269.00,-50499.00,48770.00,16671.00,32099.00,--,--,32099.00,98067.00,--,130166.00,32117.00,--,-18.00,130184.00,--,-18.00,0.12,
"2031","?s????",4399742.00,4071884.00,327858.00,--,--,327858.00,92382.00,58650.00,294126.00,-84955.00,209171.00,33374.00,175797.00,--,--,175797.00,-178889.00,--,-3092.00,178307.00,--,-2510.00,-618.00,--,-2474.00,0.64,
"2032","?s???u?~",1772163.00,1724572.00,47591.00,--,--,47591.00,50408.00,--,-2817.00,11079.00,8262.00,1096.00,7166.00,--,--,7166.00,0.00,--,7166.00,--,--,--,--,--,--,0.05,
"2033","?Τj?@??",445256.00,410021.00,35235.00,--,--,35235.00,46302.00,0.00,-11067.00,4483.00,-6584.00,-717.00,-5867.00,--,--,-5867.00,-12420.00,--,-18287.00,--,--,--,--,--,--,-0.07,
"2034","???j",11711234.00,10909178.00,802056.00,--,--,802056.00,452948.00,--,349108.00,50206.00,399314.00,41880.00,357434.00,0.00,--,357434.00,4449.00,--,361883.00,357434.00,--,0.00,361883.00,--,0.00,0.97,
"2038","???????~",5579855.00,5529717.00,50138.00,--,--,50138.00,96483.00,--,-46345.00,-25616.00,-71961.00,-10298.00,-61663.00,--,--,-61663.00,--,--,-61663.00,-65007.00,--,3344.00,-65007.00,--,3344.00,-0.38,
"2049","?W?Ȭ???",5176878.00,3286218.00,1890660.00,--,--,1890660.00,1138905.00,--,751755.00,96245.00,848000.00,263245.00,584755.00,--,--,584755.00,15990.00,--,600745.00,634260.00,--,-49505.00,650250.00,--,-49505.00,2.57,
"2059","?t??",1840221.00,911971.00,928250.00,--,--,928250.00,239032.00,--,689218.00,179588.00,868806.00,168455.00,700351.00,--,--,700351.00,6267.00,--,706618.00,700351.00,--,--,706618.00,--,--,7.55,
"2062","????",2846081.00,2085712.00,760369.00,--,--,760369.00,300194.00,--,460175.00,75461.00,535636.00,98702.00,436934.00,--,--,436934.00,162928.00,--,599862.00,436934.00,--,0.00,599862.00,--,0.00,2.68,
