???q?N??,???q?W??,???~???J,???~????,???~???Q?]???l?^,?????{?P?f?]?l?^?q,?w???{?P?f?]?l?^?q,???~???Q?]???l?^?b?B,???~?O??,???L???q?ζO?l?b?B,???~?Q?q?]?l???^,???~?~???J?Τ??X,?|?e?b?Q?]?b?l?^,?ұo?|?O?Ρ]?Q?q?^,?~?????~???쥻?��b?Q?]?b?l?^,???~?????l?q,?X?֫e?D?ݦ@?P???????v?l?q,???��b?Q?]?b?l?^,???L???X?l?q?]?b?B?^,?X?֫e?D?ݦ@?P???????v???X?l?q?b?B,???��??X?l?q?`?B,?b?Q?]?b?l?^?k?ݩ??��??q?~?D,?b?Q?]?b?l?^?k?ݩ??@?P?????U?e???v?q,?b?Q?]?b?l?^?k?ݩ??D?????v?q,???X?l?q?`?B?k?ݩ??��??q?~?D,???X?l?q?`?B?k?ݩ??@?P?????U?e???v?q,???X?l?q?`?B?k?ݩ??D?????v?q,?򥻨C?Ѭվl?]???^,
3673,F-TPK,159067439.00,138136906.00,20930533.00,--,--,20930533.00,10939363.00,--,9991170.00,-1086987.00,8904183.00,1289616.00,7614567.00,--,--,7614567.00,1084711.00,--,8699278.00,7188503.00,--,426064.00,8244305.00,--,454973.00,21.90,
3679,?s?ܰ?,4899886.00,4123733.00,776153.00,--,--,776153.00,434346.00,--,341807.00,32812.00,374619.00,93171.00,281448.00,--,--,281448.00,190911.00,--,472359.00,281448.00,--,--,472359.00,--,--,3.50,
3682,?Ȥӹq?H,20125362.00,13152463.00,6972899.00,--,--,6972899.00,5104273.00,--,1868626.00,-13164.00,1855462.00,12686.00,1842776.00,0.00,--,1842776.00,1933.00,--,1844709.00,1842776.00,--,--,1844709.00,--,--,0.56,
3686,?F??,1011473.00,1595734.00,-584261.00,--,--,-584261.00,82864.00,--,-667125.00,-73079.00,-740204.00,-115936.00,-624268.00,--,--,-624268.00,-211.00,--,-624479.00,--,--,--,--,--,--,-2.41,
3694,???ج???,6405244.00,5555092.00,850152.00,--,--,850152.00,1137499.00,--,-287347.00,18512.00,-268835.00,-10067.00,-258768.00,--,--,-258768.00,59398.00,--,-199370.00,-258768.00,--,--,-199370.00,--,--,-1.99,
3698,???F,13751666.00,12005060.00,1746606.00,--,--,1746606.00,1212364.00,--,534242.00,550654.00,1084896.00,137087.00,947809.00,--,--,947809.00,38606.00,--,986415.00,979563.00,--,-31754.00,1018216.00,--,-31801.00,1.91,
3701,?j???뱱,12818676.00,11753768.00,1064908.00,--,--,1064908.00,1694444.00,--,-629536.00,20453.00,-609083.00,24866.00,-633949.00,--,--,-633949.00,332860.00,--,-301089.00,-396943.00,--,-237006.00,-217055.00,--,-84034.00,-1.24,
3702,?j?p?j,406256031.00,387717718.00,18538313.00,--,--,18538313.00,12248905.00,--,6289408.00,-483023.00,5806385.00,1046653.00,4759732.00,--,--,4759732.00,1057428.00,--,5817160.00,4756306.00,--,3426.00,5812296.00,--,4864.00,2.87,
3703,?Y???뱱,17982464.00,16034508.00,1947956.00,--,--,1947956.00,1024565.00,--,923391.00,201597.00,1124988.00,186379.00,938609.00,--,--,938609.00,379473.00,--,1318082.00,920401.00,--,18208.00,1300336.00,--,17746.00,1.09,
3704,?X?Ա?,17434116.00,13385695.00,4048421.00,--,--,4048421.00,3893498.00,--,154923.00,309419.00,464342.00,117100.00,347242.00,--,--,347242.00,103799.00,--,451041.00,344147.00,--,3095.00,451830.00,--,-789.00,0.72,
3705,?ëH,5061661.00,2759575.00,2302086.00,--,--,2302086.00,1692729.00,--,609357.00,145644.00,755001.00,136180.00,618821.00,--,--,618821.00,-105020.00,--,513801.00,618969.00,--,-148.00,507689.00,--,6112.00,2.44,
3706,???F,11896934.00,10139940.00,1756994.00,--,--,1756994.00,1886825.00,--,-129831.00,774675.00,644844.00,74048.00,570796.00,--,--,570796.00,171708.00,--,742504.00,571287.00,--,-491.00,742995.00,--,-491.00,0.78,
4104,????,5740961.00,4586187.00,1154774.00,61762.00,62638.00,1155650.00,846997.00,--,308653.00,106048.00,414701.00,88296.00,326405.00,--,--,326405.00,237971.00,--,564376.00,299942.00,--,26463.00,493798.00,--,70578.00,2.66,
4106,ܦ??,2016971.00,1165974.00,850997.00,--,--,850997.00,668632.00,--,182365.00,21192.00,203557.00,57328.00,146229.00,--,--,146229.00,55670.00,--,201899.00,133466.00,--,12763.00,178365.00,--,23534.00,1.60,
4108,?h?S,144988.00,146379.00,-1391.00,0.00,0.00,-1391.00,238964.00,--,-240355.00,48116.00,-192239.00,24.00,-192263.00,--,--,-192263.00,-73068.00,--,-265331.00,-182964.00,--,-9299.00,-256032.00,--,-9299.00,-1.12,
4119,???I?s??,1292734.00,895753.00,396981.00,--,--,396981.00,191122.00,--,205859.00,-12079.00,193780.00,33842.00,159938.00,--,--,159938.00,3016.00,--,162954.00,159938.00,--,--,162954.00,--,--,2.78,
4133,?ȿժk,463699.00,227511.00,236188.00,--,--,236188.00,156921.00,--,79267.00,9228.00,88495.00,15599.00,72896.00,--,--,72896.00,521.00,--,73417.00,--,--,--,--,--,--,1.22,
4137,F-?R??,2701472.00,583234.00,2118238.00,--,--,2118238.00,1306812.00,--,811426.00,55531.00,866957.00,173729.00,693228.00,--,--,693228.00,60780.00,--,754008.00,693228.00,--,--,754008.00,--,--,10.25,
4141,F - ?s?O,8657546.00,5361158.00,3296388.00,--,--,3296388.00,2616545.00,0.00,679843.00,-257687.00,422156.00,78080.00,344076.00,--,--,344076.00,114911.00,--,458987.00,344076.00,0.00,0.00,458987.00,0.00,0.00,2.70,
4142,?????ͧ?,414093.00,661521.00,-247428.00,--,--,-247428.00,399060.00,--,-646488.00,-18311.00,-664799.00,-64346.00,-600453.00,--,--,-600453.00,23218.00,--,-577235.00,--,--,--,--,--,--,-3.25,
4144,F-?d?p,1856764.00,859172.00,997592.00,--,--,997592.00,766706.00,--,230886.00,251340.00,482226.00,89722.00,392504.00,--,--,392504.00,439143.00,--,831647.00,355190.00,--,37314.00,787999.00,--,43648.00,5.06,
4164,?ӷ~??,2062991.00,1424042.00,638949.00,--,--,638949.00,242625.00,--,396324.00,-18838.00,377486.00,85815.00,291671.00,--,--,291671.00,17516.00,--,309187.00,296862.00,--,-5191.00,314378.00,--,-5191.00,2.42,
4306,???w,19618480.00,16900091.00,2718389.00,--,--,2718389.00,1639515.00,--,1078874.00,91968.00,1170842.00,184672.00,986170.00,--,--,986170.00,357923.00,--,1344093.00,740914.00,--,245256.00,993028.00,--,351065.00,1.68,
4414,?p??,2942660.00,2514852.00,427808.00,--,--,427808.00,303772.00,--,124036.00,-33791.00,90245.00,400.00,89845.00,--,--,89845.00,11899.00,--,101744.00,89845.00,--,--,101744.00,--,--,1.32,
4426,?Q?Թ??~,1194375.00,769487.00,424888.00,--,--,424888.00,196272.00,--,228616.00,5447.00,234063.00,38412.00,195651.00,--,--,195651.00,-1209.00,--,194442.00,195651.00,--,--,194442.00,--,--,2.82,
4526,?F?x,7606700.00,5827347.00,1779353.00,--,--,1779353.00,1417645.00,--,361708.00,114870.00,476578.00,106402.00,370176.00,--,--,370176.00,92747.00,--,462923.00,284428.00,--,85748.00,377110.00,--,85813.00,1.23,
4532,?紼???K,16473387.00,13757595.00,2715792.00,--,--,2715792.00,1208512.00,--,1507280.00,51461.00,1558741.00,501251.00,1057490.00,--,--,1057490.00,373663.00,--,1431153.00,916351.00,--,141139.00,1252377.00,--,178776.00,2.02,
4536,?ݳ?,6047619.00,4401741.00,1645878.00,--,--,1645878.00,973136.00,--,672742.00,149336.00,822078.00,235834.00,586244.00,0.00,--,586244.00,160443.00,--,746687.00,529340.00,--,56904.00,678128.00,--,68559.00,6.31,
4722,?????ƾ?,4858179.00,4303531.00,554648.00,--,--,554648.00,402223.00,--,152425.00,31394.00,183819.00,43781.00,140038.00,--,--,140038.00,46456.00,--,186494.00,140038.00,--,--,186494.00,--,--,1.63,
4725,?H????,22579541.00,22786314.00,-206773.00,--,--,-206773.00,512646.00,--,-719419.00,-48234.00,-767653.00,-114440.00,-653213.00,--,--,-653213.00,239418.00,--,-413795.00,--,--,--,--,--,--,-2.24,
4733,?W?n???~,3531425.00,2802517.00,728908.00,--,--,728908.00,464499.00,--,264409.00,11567.00,275976.00,52067.00,223909.00,--,--,223909.00,54672.00,--,278581.00,227989.00,--,-4080.00,282661.00,--,-4080.00,3.18,
4737,?ؼs,1560897.00,933106.00,627791.00,--,--,627791.00,482916.00,--,144875.00,-20797.00,124078.00,34149.00,89929.00,--,--,89929.00,5656.00,--,95585.00,89929.00,--,--,95585.00,--,--,2.05,
4746,?xģ,2473633.00,2134318.00,339315.00,--,--,339315.00,414361.00,--,-75046.00,16658.00,-58388.00,11013.00,-69401.00,--,--,-69401.00,97983.00,--,28582.00,-69401.00,--,--,28582.00,--,--,-0.97,
4755,?T?֤Ƥu,3221961.00,2844839.00,377122.00,--,--,377122.00,257313.00,--,119809.00,57595.00,177404.00,46388.00,131016.00,--,--,131016.00,12907.00,--,143923.00,131016.00,--,--,143923.00,--,--,1.62,
4904,????,89670579.00,52904612.00,36765967.00,--,--,36765967.00,21287269.00,--,15478698.00,-990479.00,14488219.00,2641558.00,11846661.00,--,--,11846661.00,-189171.00,--,11657490.00,11770520.00,--,76141.00,11580925.00,--,76565.00,3.61,
4906,????,19929320.00,17606764.00,2322556.00,--,--,2322556.00,2148345.00,--,174211.00,457025.00,631236.00,175551.00,455685.00,--,--,455685.00,263040.00,--,718725.00,455685.00,--,--,718725.00,--,--,1.48,
4915,?P??,42319988.00,38567293.00,3752695.00,--,--,3752695.00,3058251.00,--,694444.00,216308.00,910752.00,242198.00,668554.00,--,--,668554.00,239067.00,--,907621.00,668548.00,--,6.00,907589.00,--,32.00,1.55,
4916,?ƪY??,1727621.00,1415097.00,312524.00,--,--,312524.00,140946.00,--,171578.00,6940.00,178518.00,25072.00,153446.00,--,--,153446.00,5146.00,--,158592.00,153446.00,--,--,158592.00,--,--,2.51,
4919,?s??????,6809449.00,4023208.00,2786241.00,--,--,2786241.00,2354395.00,--,431846.00,66439.00,498285.00,239070.00,259215.00,--,--,259215.00,54757.00,--,313972.00,259215.00,--,--,313972.00,--,--,1.25,
4930,???P???q,13933957.00,12228119.00,1705838.00,--,--,1705838.00,1828980.00,--,-123142.00,198607.00,75465.00,12755.00,62710.00,--,--,62710.00,219231.00,--,281941.00,-79919.00,--,142629.00,28293.00,--,253648.00,-0.30,
4934,?ӷ??෽,5147861.00,4716670.00,431191.00,--,--,431191.00,187287.00,0.00,243904.00,-34045.00,209859.00,-8675.00,218534.00,0.00,--,218534.00,17043.00,--,235577.00,218534.00,--,0.00,235577.00,--,0.00,1.04,
4935,F-?Z?L,4446752.00,3532198.00,914554.00,--,--,914554.00,707848.00,--,206706.00,41050.00,247756.00,30687.00,217069.00,--,--,217069.00,173852.00,--,390921.00,217069.00,--,--,390921.00,--,--,1.57,
4938,?M??,949752028.00,904235309.00,45516719.00,--,--,45516719.00,29939967.00,--,15576752.00,3453120.00,19029872.00,4782625.00,14247247.00,--,--,14247247.00,3916721.00,--,18163968.00,9554496.00,--,4692751.00,12903831.00,--,5260137.00,4.16,
4942,?Ź?,9555626.00,7912721.00,1642905.00,--,--,1642905.00,936263.00,--,706642.00,-38524.00,668118.00,170945.00,497173.00,--,--,497173.00,344903.00,--,842076.00,498501.00,--,-1328.00,843404.00,--,-1328.00,3.27,
4952,???q????,3175203.00,1978356.00,1196847.00,--,--,1196847.00,855417.00,--,341430.00,14036.00,355466.00,50035.00,305431.00,--,--,305431.00,10464.00,--,315895.00,305431.00,--,--,315895.00,--,--,2.81,
4956,???b,1322658.00,1086624.00,236034.00,--,--,236034.00,167161.00,2657.00,71530.00,-2462.00,69068.00,8600.00,60468.00,--,--,60468.00,587.00,--,61055.00,60468.00,--,--,61055.00,--,--,0.60,
4958,F-????,64483145.00,52589550.00,11893595.00,--,--,11893595.00,5707477.00,--,6186118.00,-116187.00,6069931.00,599119.00,5470812.00,--,--,5470812.00,1338119.00,--,6808931.00,5470812.00,--,--,6808931.00,--,--,7.41,
4960,?_??????,17852579.00,14846231.00,3006348.00,--,--,3006348.00,609983.00,--,2396365.00,315853.00,2712218.00,280321.00,2431897.00,--,--,2431897.00,79008.00,--,2510905.00,2446292.00,--,-14395.00,2525004.00,--,-14099.00,4.98,
4976,?έ?,1763194.00,1424869.00,338325.00,--,--,338325.00,162631.00,--,175694.00,11831.00,187525.00,29307.00,158218.00,--,--,158218.00,6.00,--,158224.00,--,--,--,--,--,--,1.60,
4977,F-???F,1702888.00,1290118.00,412770.00,--,--,412770.00,205540.00,-219.00,207011.00,-3.00,207008.00,9942.00,197066.00,--,--,197066.00,48587.00,--,245653.00,197066.00,--,--,245653.00,--,--,4.50,
4984,F-????,988975.00,691627.00,297348.00,--,--,297348.00,289497.00,--,7851.00,10063.00,17914.00,15879.00,2035.00,--,--,2035.00,45682.00,--,47717.00,2035.00,--,--,47717.00,--,--,0.05,
4994,?ǩ_,1202961.00,126820.00,1076141.00,--,--,1076141.00,717398.00,--,358743.00,8911.00,367654.00,67320.00,300334.00,--,--,300334.00,-10892.00,--,289442.00,300334.00,--,--,289442.00,--,--,4.25,
4999,?ʥ?,2110809.00,1315394.00,795415.00,--,--,795415.00,314127.00,--,481288.00,4019.00,485307.00,90894.00,394413.00,--,--,394413.00,22807.00,--,417220.00,394413.00,--,--,417220.00,--,--,5.52,
5007,?T?P????,6450941.00,5025190.00,1425751.00,--,--,1425751.00,400028.00,--,1025723.00,96028.00,1121751.00,182404.00,939347.00,--,--,939347.00,-10689.00,--,928658.00,916978.00,--,22369.00,911380.00,--,17278.00,3.95,
5203,?T?s,2580196.00,413218.00,2166978.00,--,--,2166978.00,1268850.00,--,898128.00,93727.00,991855.00,283905.00,707950.00,--,--,707950.00,-1805.00,--,706145.00,707950.00,--,--,706145.00,--,--,7.07,
5215,F-????,1549663.00,1271729.00,277934.00,--,--,277934.00,208569.00,-850.00,68515.00,3693.00,72208.00,19490.00,52718.00,--,--,52718.00,83276.00,--,135994.00,54736.00,--,-2018.00,137846.00,--,-1852.00,1.01,
5225,F-?F??,5219379.00,4428450.00,790929.00,--,--,790929.00,429370.00,--,361559.00,16094.00,377653.00,48777.00,328876.00,--,--,328876.00,81896.00,--,410772.00,328876.00,--,--,410772.00,--,--,5.41,
5234,?F??,3611587.00,2559294.00,1052293.00,--,--,1052293.00,565218.00,--,487075.00,5608.00,492683.00,81836.00,410847.00,--,--,410847.00,-767.00,--,410080.00,410847.00,--,--,410080.00,--,--,4.62,
5243,F-?A??,8552616.00,7096914.00,1455702.00,--,--,1455702.00,1087371.00,--,368331.00,22883.00,391214.00,4801.00,386413.00,--,--,386413.00,214572.00,--,600985.00,394886.00,--,-8473.00,606530.00,--,-5545.00,2.55,
5259,?M?f,763780.00,758495.00,5285.00,--,--,5285.00,65666.00,--,-60381.00,-16784.00,-77165.00,-8908.00,-68257.00,--,--,-68257.00,5048.00,--,-63209.00,--,--,--,--,--,--,-1.04,
5264,F-?Z??,36542605.00,25272271.00,11270334.00,--,--,11270334.00,2993370.00,--,8276964.00,-148883.00,8128081.00,2005241.00,6122840.00,--,--,6122840.00,967003.00,--,7089843.00,6122840.00,--,--,7089843.00,--,--,18.10,
5269,???Ӭ???,1188983.00,737497.00,451486.00,--,--,451486.00,340504.00,--,110982.00,3865.00,114847.00,27863.00,86984.00,--,--,86984.00,-74.00,--,86910.00,86984.00,--,--,86910.00,--,--,1.54,
5285,???M,2506600.00,2200579.00,306021.00,--,--,306021.00,164717.00,--,141304.00,4191.00,145495.00,34214.00,111281.00,--,--,111281.00,44269.00,--,155550.00,111281.00,--,0.00,155550.00,--,0.00,1.83,
5288,F-?ײ?,3473538.00,2931008.00,542530.00,0.00,453.00,542983.00,204750.00,--,338233.00,82712.00,420945.00,102270.00,318675.00,0.00,--,318675.00,22737.00,--,341412.00,318675.00,--,--,341412.00,--,--,5.60,
5305,???n????,9610689.00,7492349.00,2118340.00,2030.00,1891.00,2118201.00,1710369.00,--,407832.00,202341.00,610173.00,185864.00,424309.00,--,--,424309.00,478636.00,--,902945.00,154634.00,--,269675.00,582314.00,--,320631.00,0.35,
5388,???U?q?l,19076628.00,16006588.00,3070040.00,--,--,3070040.00,2197849.00,--,872191.00,151530.00,1023721.00,178794.00,844927.00,--,--,844927.00,138939.00,--,983866.00,844927.00,--,--,983866.00,--,--,4.19,
5434,?R?V????,15554749.00,13591684.00,1963065.00,--,0.00,1963065.00,1077120.00,--,885945.00,92654.00,978599.00,179490.00,799109.00,--,--,799109.00,24534.00,--,823643.00,797569.00,--,1540.00,822103.00,--,1540.00,5.22,
5469,?v?t?ռw,51007379.00,47270274.00,3737105.00,--,--,3737105.00,3951612.00,--,-214507.00,-4791.00,-219298.00,270067.00,-489365.00,--,--,-489365.00,1025054.00,--,535689.00,-251118.00,--,-238247.00,577054.00,--,-41365.00,-0.56,
5471,?Q??????,3642339.00,2098590.00,1543749.00,--,--,1543749.00,927829.00,--,615920.00,57605.00,673525.00,158717.00,514808.00,--,--,514808.00,8428.00,--,523236.00,514808.00,--,--,523236.00,--,--,3.07,
5484,?z?͹q?l,2179839.00,1564201.00,615638.00,--,--,615638.00,690476.00,--,-74838.00,3146.00,-71692.00,-4530.00,-67162.00,--,--,-67162.00,20135.00,--,-47027.00,-64093.00,--,-3069.00,-49780.00,0.00,2753.00,-0.55,
5515,?ذ??u?{,6465940.00,5991492.00,474448.00,--,--,474448.00,454647.00,--,19801.00,1286520.00,1306321.00,225145.00,1081176.00,--,--,1081176.00,315193.00,--,1396369.00,1076890.00,--,4286.00,1390628.00,--,5741.00,3.03,
5519,???j????,4552161.00,3704106.00,848055.00,--,--,848055.00,262808.00,--,585247.00,20619.00,605866.00,-1008.00,606874.00,--,--,606874.00,1017.00,--,607891.00,606874.00,--,--,607891.00,--,--,4.05,
5521,?u?H,4399069.00,4085416.00,313653.00,--,--,313653.00,116597.00,--,197056.00,-77091.00,119965.00,31108.00,88857.00,--,--,88857.00,21141.00,--,109998.00,95568.00,--,-6711.00,116709.00,--,-6711.00,0.27,
5522,?????س],25117622.00,15255847.00,9861775.00,--,--,9861775.00,1924220.00,-31028.00,7906527.00,-192479.00,7714048.00,1038419.00,6675629.00,--,--,6675629.00,179280.00,--,6854909.00,6694437.00,--,-18808.00,6873717.00,--,-18808.00,8.66,
5525,???ѫس],2942973.00,2084292.00,858681.00,--,--,858681.00,187185.00,--,671496.00,-14520.00,656976.00,36407.00,620569.00,--,--,620569.00,348.00,--,620917.00,620588.00,--,-19.00,620936.00,--,-19.00,2.69,
5531,?m?L?س],7797418.00,3941153.00,3856265.00,--,--,3856265.00,964670.00,--,2891595.00,-147057.00,2744538.00,316850.00,2427688.00,--,--,2427688.00,92604.00,--,2520292.00,2483567.00,--,-55879.00,2576267.00,--,-55975.00,4.03,
5533,?ӹ??س],3220544.00,2108602.00,1111942.00,--,--,1111942.00,274111.00,--,837831.00,7009.00,844840.00,93094.00,751746.00,--,--,751746.00,1623.00,--,753369.00,751746.00,--,--,753369.00,--,--,3.09,
5534,???i,8233267.00,2666789.00,5566478.00,--,-921.00,5565557.00,207550.00,--,5358007.00,-37163.00,5320844.00,257852.00,5062992.00,--,--,5062992.00,--,--,5062992.00,5063002.00,--,-10.00,5063002.00,--,-10.00,20.36,
5538,F-?F??,6223931.00,5430972.00,792959.00,--,--,792959.00,466241.00,--,326718.00,-34587.00,292131.00,51336.00,240795.00,--,--,240795.00,166264.00,--,407059.00,236775.00,--,4020.00,401806.00,--,5253.00,1.56,
5607,??????,1225584.00,605216.00,620368.00,--,--,620368.00,337480.00,--,282888.00,-44854.00,238034.00,65.00,237969.00,--,--,237969.00,-9215.00,--,228754.00,183594.00,--,54375.00,176661.00,--,52093.00,1.08,
5608,?|?????~,4657687.00,4118783.00,538904.00,--,--,538904.00,201994.00,--,336910.00,87311.00,424221.00,70783.00,353438.00,--,--,353438.00,244513.00,--,597951.00,353600.00,--,-162.00,598113.00,--,-162.00,0.89,
5706,???ĮȹC,3108572.00,2673307.00,435265.00,--,--,435265.00,283475.00,4654.00,156444.00,67830.00,224274.00,37891.00,186383.00,--,--,186383.00,-7477.00,--,178906.00,184733.00,--,1650.00,175707.00,--,3199.00,3.03,
5871,F-????,30411680.00,13367286.00,17044394.00,--,--,17044394.00,9153989.00,152225.00,8042630.00,533951.00,8576581.00,2368593.00,6207988.00,--,--,6207988.00,1211552.00,--,7419540.00,5883044.00,--,324944.00,7166836.00,--,252704.00,5.91,
5906,F-?x?n,2091400.00,1138701.00,952699.00,--,--,952699.00,1573765.00,--,-621066.00,-19298.00,-640364.00,19735.00,-660099.00,--,--,-660099.00,92034.00,--,-568065.00,-660099.00,--,--,-568065.00,--,--,-6.99,
5907,F-?j?v,7181500.00,1095623.00,6085877.00,--,--,6085877.00,4938350.00,--,1147527.00,397419.00,1544946.00,555220.00,989726.00,--,--,989726.00,543512.00,--,1533238.00,986226.00,--,3500.00,1528922.00,--,4316.00,4.94,
6108,?v?????~,8047121.00,7173040.00,874081.00,--,--,874081.00,693010.00,--,181071.00,33175.00,214246.00,56162.00,158084.00,--,--,158084.00,145190.00,--,303274.00,158084.00,--,--,303274.00,--,--,0.99,
6112,?E??,7515719.00,6869454.00,646265.00,--,--,646265.00,407467.00,--,238798.00,13917.00,252715.00,39717.00,212998.00,--,--,212998.00,33.00,--,213031.00,210190.00,--,2808.00,210223.00,--,2808.00,2.52,
6115,????,7876598.00,6646782.00,1229816.00,--,--,1229816.00,579984.00,--,649832.00,176198.00,826030.00,180504.00,645526.00,--,--,645526.00,124586.00,--,770112.00,645526.00,--,0.00,770112.00,--,0.00,3.84,
6116,?m??,31422076.00,22018517.00,9403559.00,13328.00,--,9390231.00,3171754.00,-21645.00,6196832.00,-19405.00,6177427.00,613.00,6176814.00,--,--,6176814.00,186362.00,--,6363176.00,6176814.00,--,0.00,6363176.00,--,0.00,2.11,
6117,???s????,3152587.00,2578204.00,574383.00,0.00,0.00,574383.00,544476.00,--,29907.00,14782.00,44689.00,24214.00,20475.00,--,--,20475.00,62822.00,--,83297.00,20475.00,--,0.00,83297.00,--,0.00,0.23,
6120,?F?B,16910703.00,16610366.00,300337.00,--,--,300337.00,1090834.00,--,-790497.00,-114992.00,-905489.00,-37381.00,-868108.00,--,--,-868108.00,374670.00,--,-493438.00,-861448.00,--,-6660.00,-491142.00,--,-2296.00,-1.89,
6128,?W?֥??y,1725652.00,1048360.00,677292.00,5430.00,6085.00,677947.00,406928.00,--,271019.00,9945.00,280964.00,61230.00,219734.00,--,--,219734.00,12455.00,--,232189.00,219734.00,--,--,232189.00,--,--,2.41,
6131,?y?J?q?l,867387.00,721842.00,145545.00,--,--,145545.00,289536.00,--,-143991.00,14078.00,-129913.00,25147.00,-155060.00,--,--,-155060.00,-880.00,--,-155940.00,-155060.00,--,--,-155940.00,--,--,-1.57,
6133,????????,1064355.00,861297.00,203058.00,--,--,203058.00,223581.00,--,-20523.00,35234.00,14711.00,2066.00,12645.00,--,--,12645.00,46485.00,--,59130.00,12645.00,--,--,59130.00,--,--,0.13,
6136,?I???S,786517.00,540440.00,246077.00,--,--,246077.00,212248.00,--,33829.00,210446.00,244275.00,11301.00,232974.00,--,--,232974.00,-275259.00,--,-42285.00,231874.00,--,1100.00,-43877.00,--,1592.00,2.01,
6139,?ȵ??u?{,12266048.00,11031569.00,1234479.00,--,--,1234479.00,680804.00,--,553675.00,73523.00,627198.00,171774.00,455424.00,--,--,455424.00,512374.00,--,967798.00,391467.00,--,63957.00,804603.00,--,163195.00,2.08,
6141,?f?Ӭ???,3118956.00,2884719.00,234237.00,--,--,234237.00,349672.00,--,-115435.00,57202.00,-58233.00,17570.00,-75803.00,--,--,-75803.00,119857.00,--,44054.00,-67019.00,--,-8784.00,47474.00,--,-3420.00,-0.50,
6142,?ͫl????,8859867.00,8012269.00,847598.00,--,--,847598.00,927766.00,23304.00,-56864.00,182680.00,125816.00,21386.00,104430.00,0.00,--,104430.00,83833.00,--,188263.00,104430.00,--,--,188263.00,--,--,0.39,
6145,?l?ð???,11070861.00,10578388.00,492473.00,--,0.00,492473.00,532690.00,--,-40217.00,82773.00,42556.00,37109.00,5447.00,--,--,5447.00,126753.00,--,132200.00,10487.00,--,-5040.00,137139.00,--,-4939.00,0.03,
6152,?ʤ@?q?l,11828464.00,10194501.00,1633963.00,--,--,1633963.00,1349695.00,--,284268.00,180737.00,465005.00,117049.00,347956.00,--,--,347956.00,99168.00,--,447124.00,348865.00,--,-909.00,446978.00,--,146.00,2.03,
6153,???p?q,13509274.00,11046965.00,2462309.00,--,--,2462309.00,1670470.00,--,791839.00,114128.00,905967.00,250712.00,655255.00,--,--,655255.00,247135.00,--,902390.00,655255.00,--,0.00,902390.00,--,0.00,2.02,
6155,?v?_,703030.00,495526.00,207504.00,0.00,0.00,207504.00,108924.00,--,98580.00,37723.00,136303.00,16066.00,120237.00,--,--,120237.00,73840.00,--,194077.00,120237.00,--,0.00,194077.00,--,0.00,1.45,
6164,?ؿ??q?l,1752183.00,1239361.00,512822.00,--,--,512822.00,334819.00,--,178003.00,3553.00,181556.00,22834.00,158722.00,--,--,158722.00,60119.00,--,218841.00,157540.00,--,1182.00,217417.00,--,1424.00,1.33,
6165,???????K,620317.00,575405.00,44912.00,--,--,44912.00,169901.00,--,-124989.00,47559.00,-77430.00,5825.00,-83255.00,--,--,-83255.00,3445.00,--,-79810.00,-83255.00,--,--,-79810.00,--,--,-0.88,
6166,???ج???,6479834.00,3848805.00,2631029.00,--,--,2631029.00,2116048.00,--,514981.00,15297.00,530278.00,114434.00,415844.00,--,--,415844.00,40970.00,--,456814.00,414797.00,--,1047.00,456604.00,--,210.00,2.43,
6168,????????,4671241.00,4321015.00,350226.00,--,--,350226.00,373433.00,--,-23207.00,129725.00,106518.00,45356.00,61162.00,--,--,61162.00,-102634.00,--,-41472.00,36145.00,--,25017.00,-34290.00,--,-7182.00,0.18,
6172,????????,272611.00,230777.00,41834.00,--,--,41834.00,44974.00,--,-3140.00,13360.00,10220.00,977.00,9243.00,--,--,9243.00,0.00,--,9243.00,9243.00,--,--,9243.00,--,--,0.20,
6176,???????q,63541967.00,54458720.00,9083247.00,0.00,0.00,9083247.00,3446174.00,274077.00,5911150.00,636633.00,6547783.00,1837232.00,4710551.00,0.00,--,4710551.00,1257820.00,--,5968371.00,4710551.00,0.00,0.00,5968371.00,0.00,0.00,10.13,
6177,?F?R,960491.00,710402.00,250089.00,--,--,250089.00,133880.00,--,116209.00,-14797.00,101412.00,63075.00,38337.00,--,--,38337.00,2189.00,--,40526.00,38337.00,--,--,40526.00,--,--,0.23,
6183,???T,1549513.00,1015715.00,533798.00,--,--,533798.00,294221.00,-10526.00,229051.00,9488.00,238539.00,44887.00,193652.00,--,--,193652.00,5826.00,--,199478.00,193652.00,--,--,199478.00,--,--,1.29,
6184,?j?׹q,821729.00,362501.00,459228.00,--,--,459228.00,202107.00,--,257121.00,76692.00,333813.00,54349.00,279464.00,--,--,279464.00,-1553.00,--,277911.00,257043.00,--,22421.00,255490.00,--,22421.00,3.03,
6189,???��q?l,20164047.00,18526350.00,1637697.00,--,--,1637697.00,917176.00,--,720521.00,10124.00,730645.00,143603.00,587042.00,--,--,587042.00,1836.00,--,588878.00,578656.00,--,8386.00,577187.00,--,11691.00,3.23,
6191,?릨????,33189361.00,31011662.00,2177699.00,--,--,2177699.00,2248110.00,--,-70411.00,-165459.00,-235870.00,149602.00,-385472.00,--,--,-385472.00,324411.00,--,-61061.00,-373397.00,--,-12075.00,-49955.00,--,-11106.00,-0.70,
